니콜 셰르징거의 악에 받친 창법으로 시작하는 When I Grow Up,X,,
"サカグチさん、明けましておめでとうございます
本年も宜しくお願い致します
素敵な1年になりますように",X,,
あけおめことよろです,X,,
"빅 리틀 라이즈 시즌2 촬영장에서 니콜 키드먼, 메릴 스트립, 리즈 위더스푼",중립,,
"만약 당신이 목수라면, 당신이 만든 1000번째 책상이 첫 번째 책상보다 훨씬 더 좋을 것임에 틀림없다. 따라서 당신이 쓴 20번째 작품도 첫 번째 작품보다 더 나을 것이다. 끊임없이 글을 쓰고, 그 일에 대한 확신이 있어야 한다.
(니콜러스 카잔)",중립,,
"[


니콜로 파가니니와 그의 아들 아킬레,
그리고 루치오 사제, 콜랭, 샬롯까지! 
서울에서 여러분을 만나기 위해 열심히 준비중입니다.
많은 기대 부탁드립니다!

* 개요 표기 수정으로 인한 재업로드입니다:)",중립,,
니콜키드먼 당신... 대체... 왜 잘생김... 아쿠아맨 보는내내 나오는 남자들은 와꾸 세월풍파맞은 것처럼 생겼는데 엠버허드랑 니콜키드먼은 존나 잘생겨서 화가나는 것임 여자 끼리 엮어줄거 아니면 적어도 잘생긴 남자랑 엮어줘,중립,,
알렉스 보즈 니키 니콜스 출소안하면 오뉴블작가 고소함,중립,,
니콜 키드먼  샬리즈 테론,중립,,
"니콜 키드먼의 출연작이 북미 박스오피스 1위 2위를 나란히 차지했다. 업사이드가 1위, 3주 동안 1위였던 아쿠아맨이 2위. 아쿠아맨은 니콜 키드먼 영화 최초로 월드와이드 10억불을 돌파하기도 했다.",중립,,
"한국가수는 소녀시대의 태연, 카라의 니콜, 윤하, 코요태의 신지, 박화요비 정도입니다.",중립,,
"[인간의 승리/男](1)
니콜라스(Nicholas, Nikolas)(영미)
니콜라(Nicholas)(프랑스)
니콜라우스(Nicolaus, Nikolaus)(독일)
니콜라오스(Νικολαο?)(그리스)

*성 니콜라우스: 기독교의 성인, 산타클로스의 유래",X,,
"""나는 감독을 선택할 수 있는 위치에 있고, 실제로 여성을 고르고있어요."" 이게 실질적인 변화를 만들어낼 수 있는 유일한 방법이라고 결론내렸죠.

남자 감독과 다시는 일하지 않겠다는 게 아니에요. 단지 내가 할 수 있을 때 수치를 좀 바꿔보려는 것 뿐이에요.

니콜키드먼",중립,,
아이라이너/폼폰국화/리시안셔스/카네이션/향등골/불로초/니콜/블랙잭,X,,
"톰크루즈
니콜 키드먼
아드리아나 리마
브래드 피트
엠버 허드
아미 해머
로미 스트라이드
밍시
알 파치노
마릴린 먼로",X,,
"니콜 키드먼 Nicole Kidman (Boy Erased & Destroyer) / 에이미 아담스 Amy Adams (Vice) / 시얼샤 로넌 Saoirse Ronan (Mary Queen of Scots & On Chesil Beach) / 라키스 스탠필드 Lakeith Stanfield (Sorry to Bother You) (p: Tim Walker), W Magazine Volume",X,,
아쿠아맨 보고 왔는데 바후발리가 더 좋다....니콜 키드먼 좋은데 그에 맞는 캐릭터를 주지 않아 아쉽다 둘 다 영웅서사지만 그 점에서 너무 차이남ㅠㅠ미국 영화가 인도 영화보다 못하게 엄마를 쓰네ㅠㅠㅠㅠㅠㅠㅜㅜㅜ,슬픔,,
아쿠아맨 제이슨 모모아가 다른 출연진한테 막 prank하고 놀았다는데 유일하게 안 건드린 배우가 니콜 키드먼이엇다네,중립,,
"Saturday vibe 
넷플릭스 로니콜먼 + 레드향 + 조생귤",X,,
그냥 니콜언니 인스타스토리 프로필에? 저장된 거? 다시 봤는데 역시역시역시 지영이가 올렷던 빨간양말 삼인조... 꿀콜졍 맞았넹><,기쁨,,
"할리우드 리포터 오스카 라운드테이블 여자배우편 풀버전 (57:10)

게스트: 니콜 키드먼, 글렌 클로즈, 캐스린 한, 레지나 킹, 레이첼 바이스, 레이디 가가",중립,,
니콜 나오니까 카메라 라미잡고 훠오!!ㅜㅠㅜㅜㅜㅜㅠㅠㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㄱㅇㅇ,기쁨,,
튤립/퐁퐁소국/불로초/니콜,X,,
"니콜 키드 먼

이거 넘나 양덕유우머ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",기쁨,,
"내 손으로 해서 퀄리티는 별로지만 이미지가 잘 나와서 맘에 들었던 메컵. 세척샵을 보낼까말까 막판까지 고민했는데, 크랙을 발견하고 미련없이 보내버림!! 메컵샵 오더 성공 전까지 니콜이는 봉인이야",중립,,
"그저께 아쿠아맨을 보고 느낀점은 내가 여덕이라서가 아니라 남캐들보다 엠버허드와 니콜키드먼의 액션씬이 너무너무 좋았다는 것 
 특히 이태리에서의 메리와 애기아서를 지키는 초반의 아틀라나여왕님",기쁨,,
"[니콜 테일러]

글쎄, 난 고양이 안 좋아한다니까.",중립,,
19돗이랑 지고로 너무 그거다 예니콜잠파노,중립,,
니콜 키드먼 영화 중에 '디스트로이어'가 내가 (개빻은 것 인정하면서) 환장하게 좋아하는 자기파멸형 느와르 영화의 성별 전환 버전이라 되게 보고 싶은데...우리나라에서 아무래도 개봉 안할 것 같다 흐흐흐흑,슬픔,,
극한직업 이하늬 보러가서 이하늬만 보고왔고 혼자 사약먹었다.... 장형사X예니콜 이건 됩니다... 만나기만 하면 으르렁대고 아가리파이트 뜨는데 이상하게 서로를 너무 잘 알고 있어서 의심하는 동료들.. 내가 걔를 몇년동안 쫓고 있는데 허허 하며 넘기려는 장형사랑 적을 잘 알아야지^^ 하는 예니콜,중립,,
노아 주프가 니콜 키드먼의 아들로 캐스팅되었다. 3월부터 촬영 시작.,중립,,
최동훈 진짜 바보임 팹시 예니콜 키스신 못 넣고 뒤늦게 후회하더니..자기 픽들만 한군데 모아놔도 거장 소리 들을 텐데,중립,,
와우 김동우 제주 근대 서울은 선수들 팔기만하고 어째 영입은 없어....?,중립,,
동우야 니가 짱이야 흑흑 김동우 다 죽여,기쁨,,
김동우님 믹스한거 하나 현실화 된거 아나요 ㅋㅋㅋㅋ근데 김동우님 버전이 훨나은거같음,기쁨,,
"文대통령 애견 이름 따서 '토리'…사위 회사는 유령?
""서류상 종업원 0명"" 보도… 토리 측
 ""5명"" 반박… 3년 연속 적자사에 200억 지원 의혹
김동우 기자 | 2019-01-31 16:53:02",중립,,
hi so,X,,
팀장 조원호랑 티 안내는 회장 아들 김동우 보고싶은 새벽,슬픔,,
아. 김동우 ㄱ보ㅗㄱ싶오.,슬픔,,
진짜 김동우님 취미로 믹스한다하지만 레알 개잘섞음,중립,,
"김 수사관은 ""특감반장이 330개 공공기관 600여 명 임원 중 새누리당 출신이나 박근혜 캠프 출신 중 임기가 많이 남은 사람 100∼200명을 특감반원 8명에게 1인당 20∼30명씩 배분해 부정적 감찰보고서를 올리라고 지시했다""고 했다. .(김동우)",중립,,
"[오피셜] 제주, 서귀포 출신 수비수 김동우 영입",중립,,
"제주 유나이티드, 서귀포 출신의 중앙수비수 김동우 영입 (출처 : 뉴스1 | 네이버 스포츠)",중립,,
"최현준:통일미래연대대표
이호대: 서울시 의원
장진영: 상임고문.
조성원:평남중앙도민회장
장원호: 평남도민회명예회장
유병조:(주)가락씨제대표이사
나종옥:(사)통일문화연구원이사장
장만순:(사)일천만이산가족위원회.
위원장김동우:(사)희망을 나누는사람들  
나다은:주간여성.여성일보편집국장.",X,,
"특히 김 수사관은 이 매체와의 인터뷰에서 ""이 전 특감반장이 '성일환 전 한국공항공사 사장에 대한 사정기관의 동향 문건'을 성 전 사장의 감찰보고서 작성을 위한 참고용으로 건네줬다""고 말했다.(김동우)",중립,,
"당시 페스타를 만들때 김동우님과 함께 했는데 사이드 프로젝트 였음에도 불구하고 동우님이 좋은 시스템을 만들어주시고 잘 이끌어주셔서 재밌게, 또 치열하게 개발했던 것 같다. 그리 길지 않은 기간이었지만 ""애자일 개발""이 무엇인가 대해서 많이 느끼고 배웠다.",중립,,
"Speechless, bahkan ini berasa bukan Mashup!1!1!1

cr: 김동우",X,,
"mbc ended gmixmashup, 김동우, imagineclipse, remz and others lol",X,,
김동우 did it for the gays,X,,
"한국당 지지율 29%… 2%p 차이로 민주당 첫 추월 
김동우 기자",중립,,
"미쳐따아아아ㅏㅏㅏㅏㅏㅏㅏㅏㅏ
김동우구ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ귀여워ㅜㅠㅠㅜ허우후루ㅜ우",기쁨,,
얼굴 한쪽에 화상입은 김동우랑 재회하는 조원호 필요해,중립,,
김 수사관은청와대가 특감반뿐만아니라 전(全)사정기관을동원해수백명의야권 인사를 감찰했다고도주장했다.이인걸전특감반장이특감반원에게다른사정기관의 문건을 '참고용으로주며 '330개 공공기관임원동향리스트'중야권 인사 100∼200명에 대한 부정적 감찰보고서 작성을지시했다는것이다. .(김동우),중립,,
kudos to 김동우,X,,
ㅊㅁ 김동우님 3년 전부터 챙겨 듣던 인간입니다...,중립,,
"김동우 그 분 밷보 컴백 브이앱에
그 레드벨벳 무슨 상(?) 받으신 분이 잖아",중립,,
사사쿠레의 little cry of the abyss 좋아하고 아이유 노래도 들을만하고 에프엑스ㅠㅠㅜㅠㅠ4 wall 좋아하고 아맞아 넬 노래 지구가 태양을 4번 등등 좋아하고 커피소년 노래 좋아하고 브로콜리너마저 노래 좋아하고 김동우님이라고 가요 믹싱 유튜버 있는데 진짜 너무 좋아요 음..간략하게 이정도!,기쁨,,
"김동우, 이재호 POSCO Industrial-AI Solution Challenge에서 “대상”수상-",중립,,
김동우 개쩌는 거 있었는데 레벨 노래끼리 섞은거였나,중립,,
"형제이름

김동현
김동우
이정도면 매우 평범??  우리사회의 흔한 주변인??",X,,
mr 김동우 on youtube i owe u my life,X,,
심야 긴급 | 김경수 구속 | 몸통 충격 | 망연자실 | 서석구 고명숙 강민형 | 전화인터뷰 | 김전무 박종석 김동우 | 까치방송...,X,,
"김동우우우우우우우욱
사랑한다아아아아아아아아",기쁨,,
김동우욱,중립,,
"김동우 ㄱ 진짜 너무 귀엽다 저정도면 일부러 각잡고 귀여울려고 존나 노력하는거같다 그래도저렇겐못할듯
죄송합니다..너무귀여워여",기쁨,,
"gdyby wam brakowalo dobrych mashupow, 김동우 na yt ma wlasnie takie cudenka. ja prywatnie kocham, a dla leniwych zostawiam link ^^",X,,
"私の友達の韓?人何人かも、あなたと似た?値?を持っていますが、周りにそのような韓?人はいないと言います。
?め事を起こしたくないから、主張しないと彼らは言います。

김동우さんは、周?の方に自分の考えを?えたことはありますか？
答えにくい質問でしたらスル?して頂いて構いません",X,,
물러나라-김동우(190113):,X,,
,X,,
"김경수
손석희
손혜원
서영교
김규식
조   국
임종석 등의 좌파 운동권 출신들을 보면서 한국정치/사회의 최대의 
걸림돌/적폐는 
바로 386 운동권이라는 생각이다.

여러분들의 의견은 어떠신지요?",X,,
프린스턴대에 존 내쉬 영화를 보면 김규식 사위가 바둑을 들고 나오는데 바둑동아리가 있다는 겁니다. 이건 내거라는 겁니다.,중립,,
"[1919 한겨레] 김규식, 파리강화회의 간다",X,,
[영상] 조국 독립 위해 ‘패리쓰’로 떠난 김규식 이야기,중립,,
뭘 좀 똑바로 알고 씨부려라.손석희 손혜원이 좌파운동권? 언제? 김규식은 또 누구냐? 등신아,화남,,
"[려명]
[한없이 넓은 품](제1회)
위대한 수령님께서 애국지사 김규식선생을 재생의 길로 이끌어주신 이야기
 주체70(1981)년 1월 10일부 로동신문에 실린 기사
사람들이 흔히 가없이 넓다고 하는 지구에도 끝이 있고 헤아릴수 없이 깊다고 하는 바다에도 한계점이 있다.",중립,,
맞다 김규식은 똥기억력이라 반모였던 트친도 까먹는대요,중립,,
이비인후과의사회장 선거 김규식 VS 박국진 2파전 :,중립,,
까불지마 김규식아,화남,,
"주체108(2019)년 1월 30일[려명]
[한없이 넓은 품 (제2회)]
위대한 수령님께서 애국지사 김규식선생을 재생의 길로 이끌어주신 이야기
 주체70(1981)년 1월 10일부 로동신문에 실린 기사",중립,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ보기에서 제일 안온한걸로 고르면 저승만 나와요... 저희 현대사 교수님이라면 머리 써서 최애인 여운형이나 김규식 나오게 찍으셨을거구요 ㅋㅋㅋㅋㅋㅋ,화남,,
1919년 3월 1일 기준으로  100년이 지난 올해 김정은 위원장이 대한민국에 방문하고  비핵화를 ... RT,중립,,
규식(김규식) 황식(첩수) 범식(울아빠),중립,,
김규식 ㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 존나 웃기네 미치겠다,기쁨,,
"올해가 3.1운동 100주년인데, 갑자기 이런 생각이 든다.

김구,안중근,유관순,이봉창,윤봉길,이회영,김규식,이태준 등 많은 독립운동가들께서 지금의 자유당과, 그 지지자들, 그리고 조중동을 포함한 친일언론을 보신다면 뭐라고 말씀하실까?
정말 궁금하다!",중립,,
이상형 178이상에 뭐시기뭐시기라고 하면 애들이 그러다 연애 평생 못한다는데 존나 엊저라고임 내가 파는 가수가 180이상이라서 그 밑은 내가 만족을 못해서 오래 못간다니까ㅋㅋ...그리고 김규식 만난 순간 아 나는 180이상을 만나야하는 군 싶엇다 키차이 완벽ㅜ,중립,,
김규식 같은 놈아 ㅂㅂ,중립,,
"김규식 먹고 싶었는데 있길래 어쩔수없이 박규식 먹었어요 눈물나 진짜,,,",중립,,
"첫 그냥 진짜 착해보였고 그거 알지 너의 가방을 보고...^^ 그거 때문에 꼭 친해지고 싶엇사
현 그냥 바부이지만 아 맞다 김규식한테 나 나이스로 연계 했다고 전해줘라 나 톡도 없고 전화도 없어 글고 너랑 진짜 나는 잘 맞는다 이런 친구 또 업어~ 우리 제발 오래 보장 ㅠ ㅠㅠ",중립,,
김규식 때문에 인스타 시작함,중립,,
"민족대표 오화영·김창준, 임시정부 인사 김규식·조소앙 등 안치
대한민국 건국훈장 수훈자 많아…""북한 행적 밝혀 민족적 차원서 재평가해야""",중립,,
독일은 한국 독립운동역사가 임정위주로 되어 있어서 건국절까지 만드는데 나는 반대한다는 겁니다. 조만식은 임정이 아닌데 김구의 라이벌로 김구보다 국민들이 더 좋아했다는 겁니다. 임정기념관에도 반대한다는 겁니다. 차씨는 임정요인이라는 겁니다. 김규식은 임정이라는 겁니다.,중립,,
나 그때 알바로 125만원 벌고 다 도네로 탕진했잖어..ㅋ...아 나도 적당히만 써야겠다 난 김규식 생일도 있어 나중에...,중립,,
김규식 어떻게 날 버리고 대구를 떠날 수 있어!!!!!!!!!!!!!!,화남,,
ㅋㅋㅋㅋㅋㅋㅋ김규식인줄;;,중립,,
"[영상] 조국 독립 위해 ‘패리쓰’로 떠난 김규식 이야기


관련 기사:",중립,,
독립운동가 출신 대한민국 대형 정치인으로  김규식이 좀 더 조명받으면 좋겠음.,중립,,
"뉴스釜山7pm 김평래,김석준교육감, 부산경실련, 자료화면, 날씨 오수진 1936",X,,
동영상을,X,,
"김석준 부산교육청, 연산도서관 리모델링 완공 개관식 축하",중립,,
"김석준 부산교육감 7일부터 5개 교육지원청, 직속기관 등 방문",중립,,
Bugun gonlumun bir yanı hep sendeydi. Ellerinle kalbime dokunsan ancak bu kadar hissedebilirdim varlı?ını. Tam bir yıl oldu seni tanıyalı ama sanki bugun seni ilk goru?umdu.,X,,
"Kim namjoon
김석준
Min yoongi
Jung hoseok
Park jimin
김태형
Jin Jungkook
BTS
(Jin Jungkook?)",X,,
콜이놈자식은외자이름인데성도없으니까그냥전부날조하는수밖에..근데난석준이좋아..김석준이...히히,기쁨,,
김석준,X,,
김석준 부산교육감 21일 특성화고 중기발전계획 보고회 격려,중립,,
우재희랑 김석준 연애해연애,중립,,
"김석준 부산교육감, 28일 적십자 특별회비 전달",중립,,
김석준 부산교육감 28일 부산교육연구정보원 방문,중립,,
"김석준 부산교육감, 2019년도 신년 기자회견",중립,,
《내집마련 불변의 법칙》(김석준 저; 위닝북스(시너지북)) 도서가 리디셀렉트에 업데이트되었습니다.,중립,,
코엑스 앞에서 김석준씨 카드를 주워서 에스컬레이터앞에 계신 시큐분한테 드렸습니다 꼭 찾아가세요8ㅅ8,중립,,
"조희연,김석준 좌파교육감 북한역사책 베껴 교육하다 해직된 전교조 각각4명씩 특채. 종북좀비 양산에 박차를가했네. 서울,부산시민들 행복하겠수.",화남,,
"김석준 부산교육감 신년사 ""창의성과 감성을 키우는 미래교육"" - 뉴스에듀",중립,,
김석준부산시교육감,중립,,
"김석준 쌍용건설 회장, 연말연시 해외 현장 점검 이어가",중립,,
,X,,
"180927 X.

김.민.석! 왜 이렇게 귀엽지?????",기쁨,,
조심히 안전하게....,중립,,
"김민석 파구요 !! 
흔적 남겨주시면 무멘팔로 갈게요 :)
저랑 트친해요 ♡♡♡",기쁨,,
"너를 그리워하며 너를 보고싶어 하는 시간마저도 나에겐 행복이야
민석아 데뷔해줘서 그리고 노래해줘서 너무 고마워 
내 평생 너를 만난게 내 인생 최고의 행운이야 사랑해 민석아",기쁨,,
"감수 하실수                          네??감자달라구여?
있겠냐고                                     감자 없어요!
물었습니다.                             사아!!드으!드드!!
김민석씨                                  세!!!!!!!!!여!!!!!!!",중립,,
김민석 성덕이야 완전히 아니 근데 나혼자산다요?????,중립,,
처음 계정 판 큥텐입니다! 최애는 백현이지만 엑소 멤버들 골고루 좋아해요!! 김준면 김민석 장이씽 변백현 김종대 박찬열 도경수 김종인 오세훈 위아원! 흔적 남겨주시면 찾아가서 디엠으로 잡아요! 많이 다가와 주세요,중립,,
"시우밍 나혼자산다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
동방신기성덕 김민석씨",기쁨,,
"박서준
박보검
송중기
주지훈
김향기
임수향
조우리
차은우
김민석
김지원",X,,
"엑소; 수호, 김준면; 시우민, 김민석; 백현, 변백현; 첸, 김종대; 찬열, 박찬열; 디오, 도경수; 카이, 김종인; 세훈, 오세훈",X,,
"[좋은사람컴퍼니] 2019 까치까치 설날 특집 영상 예고편
-
일곱 배우들의 랜덤 덕담 릴레이 영상 예고편 공개
추후에 공개될 본영상도 많은 기대 부탁 드려요
-

-",중립,,
"181102 쇼케이스

이제는 더 이상 꿇을 무릎도 없는데.. 또 꿇게 만드는 
이세상 외모가 아닌 우리 민석이 진짜 너무 보고싶어!!",기쁨,,
"180902 인천스카이페스티벌

요정님~♡",기쁨,,
아 김민석 팔다리 포다닥 휘젓는거봐ㅠㅠㅠㅠ저 빨리감기 안했어요ㅠㅠㅠㅠㅠㅠㅠㅠ,기쁨,,
시우민 목폴라에 생머리 아 미쳤다 진짜 너무 잘생겼다 민석아ㅠㅠㅠ 오늘 분위기 미쳐버렸다.. 아아아ㅏ 김민석 ㅜㅠ,기쁨,,
"190119 SMTOWN 

이쁜 모습과 멋진 모습 다 가지고 있는 김민석
세상 최고다",기쁨,,
190101 가요대제전,X,,
"RT)모두 판매 시 알티추첨 1분께 기프티콘 드립니다

포스터 판매 각 0.1

이그젝트 로고 2
코코밥 디오 경수(0.2)
파워 3
유니버스 단체 3
템포 모래
러브샷 보라색
러브샷 18년 12기

ㅅㅊㅇ)엑소포스터 시우민 김민석 수호 김준면 레이 장이씽 백현 첸 김종대 찬열 디오 도경수 카이 김종인 세훈",X,,
"엑사세2 
ㅠㅠㅠㅠ넘 잘먹는다ㅠㅠ",기쁨,,
"181102 Tempo 쇼케이스

사진셀렉하려고 했는데ㅠㅠ
보정하게되는..",기쁨,,
진정한 성덕은 시우민이야 김민석 찐이라고 동방 찐덕이라고,기쁨,,
"김병관 (에이스)
김민석 (온앤오프)
최현석 (YG보석함 데뷔 확정 멤버)
조용근 (연습생 그룹 HNB)
유토 (온앤오프)
박민균 (온앤오프)
오희준 (크나큰)
고(故) 김동윤 (스펙트럼)
김국헌 (마이틴)

강남역 10번출구 팀멤버 리스트",X,,
"엑사세2 
배낭여행 시오밍",중립,,
"다들 인간 히터 아닐리,,, 추운겨울 맘을 녹이는 달달보이스 남자보컬들ㅠㅠ",기쁨,,
"EXO Saranghae 
we are one",X,,
저 눈부신 별을 따다 네게 줄게 (음악소리 큼,중립,,
시우민이라서 고마워 김민석,기쁨,,
"181102 Tempo 쇼케이스

쀼쀼~♡
소리나는거 같은데에ㅠㅠㅠㅠㅠㅠㅠ
 애교 모른척하기 힘드러ㅠㅠㅠㅠ",기쁨,,
"RT추첨 한분 착불이지만 영상의 김민석 원고지 씰링 보내드립니다 (인장+손잡이><)

미니미니 예능 잘하고오세요>♡<",기쁨,,
"새해 복 많이 받으세요 。。
2019 Happy New Year !!!
시우민아 행복해요!!!
-

-",기쁨,,
"180422 스타필드 고양 공개팬싸

오늘의 노동요는 람지콘 셋리스트
보고싶다",중립,,
190116 ICN 출국,X,,
"180909 스펙트럼 페스티벌

나 혼자 산다 25일 방영이라면서요 왜 예고편이 없는거죠...?
설마 예고편 방영을 25일에 하시는건가요... 삐진만두 보고싶단말이예요
현기증 나니깐 당장 1시간짜리 예고편 방송 해주세요!!",중립,,
"엑소 멤버별 시그니처 후드티 오픈!
입금폼 

Pre : ~1.31(목) 선입금 특전 투명포카
일반 : ~2.14(목)
색상은 3가지 입니다 입금폼 공지 잘 확인해 주세요



타래)봐주세요",X,,
다음주 나혼산 민석이를 기다리며~,중립,,
????김민석 나혼자산다나와요???,중립,,
"김민석 이놈 총선때 지역구내지 비례로
나올거임. 그때 죽여야 함 .추녀와 함께",화남,,
서른살의 김민석도 너무 좋아ㅜㅜㅜㅜㅠㅠㅠㅠㅠ,기쁨,,
"181102 Tempo 쇼케이스

쇼케조명도...진짜...너무해",중립,,
"민주연구원 운영기획실의 횡포( 민주연구원 안에 일베 있다? ) 

김민석이 원장 아닌가요?
조금전 청와대에 청원이 올라왔군요!",중립,,
"181220 0 x FESTA
귀엽고 멋있고 사랑스럽고 다해ㅠㅠ
민석이 앞머리도 어쩜 하트모양이야ㅠ",기쁨,,
모금을 참여한팬들이 위해 특별한 선물! 인형 디자인 공개 합니다~~~  민석의 생일 위해 우리 노력하고 있습니다. 여러분의 참여 부탁드립니다 >.<,기쁨,,
"우망이랑 트친을 먹읍시다~°°
김민석 최애고 알페스 먹어요 
예쁜 수호짤과 무멘맞괄로 갈게요
.
.
.
어...그리고 ...~° 예~ 이상 !",중립,,
"나혼자산다 예고편 민석

김민석 귀엽고 귀엽고 너무 귀엽다",기쁨,,
"181220 영콘 
보고싶어 ㅠㅠ 어엉 ㅠㅜㅜ (;´?????`)",슬픔,,
171202 MMA,X,,
아 미친 김민석 나혼자산다,중립,,
"문재인 대통령님

""우리 사회에 ‘경제 실패’ 프레임이 워낙 강력하게 작동하고 있어 그 성과가 국민들에게 제대로 전달되지 않는다”고 밝혔다.

당에서 자리깔고 나사빠진것들
불러다가 경제 망친거 처럼
씨부리게 만들기만해 
김민석 너 디져",화남,,
"새해복많이받아 

라운아 ~~~~~
행복이 가득한 한해가 되길 바래용

너무 사랑해♡♡♡♡",기쁨,,
"190116 인천공항 출국 

민석이와 세훈이가 무척이나 보고싶은 그런 밤이네요, 좋은밤 되세요",중립,,
야ㅠㅜㅠ내딸이름이 김민석이야ㅠ,기쁨,,
아닠ㅋㅋㅋㅋㅋㅋ김민석 너무 귀엽다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ눈을ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,기쁨,,
"비바체 템포 포카 교환

저 : 카이 종인 / 수호 준면
님 : 시우민 김민석

준등기 등기 원해요!
천안 핫트랙스 직거래도 가능합니다
디엠주세요 :>",X,,
김민석,X,,
"빅히트 신인 연준 영상 보고 온 사람들 트윗 내용
1.김민석 아들 같다
2.유승호 아들 같다
3.윤균상 아들 같다
4.김태형 아들 같다
5.박지민 아들 같다
(연준:아버지를 잃음)",X,,
"전계정에서 계옮해서 새로시작할 에리입니다!

엓소는 9명!
김민석 장이씽 김준면 변백현 김종대 박찬열 도경수 김종인 오세훈!
공출목안해여 하는사람 빠빠~

마음잡아여>_<",중립,,
"어쩜 저렇게,,,귀엽게 놀라는건데??",기쁨,,
"3월 투표 현재 순위는

 1위 
 2위 
투표차이는 단 4,068표!

1위에게만 지급되는 혜택
지하철광고 + 서포트지원금 150만원

실시간 순위 확인하기",X,,
"190116 ICN


열일하느라.. 카톡을 이제서야 확인했는데.. 지인분이 출국하는 민석이 찍어주심ㅠㅠ 흐어ㅠㅠ 오늘도 이쁘구나ㅠㅠ 조심히 다녀와ㅠㅠ",기쁨,,
김민석 엑소 시우민의 찬란하게 빛날 서른을 사랑하고 응원해,기쁨,,
ㅇㅇ내딸이름 김민석,중립,,
좋은 일은 크게 알려야죠,중립,,
190116 오랫만이야,X,,
"3월 투표 200만표 달성
제작가이드 : 
메일 : appphotocard


추천인 한 명당 3,000표 무한지급",X,,
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,슬픔,,
,X,,
"젤리피쉬 김나영ㅣ서인국, VIXX 지원사격",X,,
같은 구간만 잘랐어요 원본영상은,중립,,
"181125 여의도 팬사인회 

김세정; 김나영 2018년에서 정말 고마워요. 
구구단도 고마워요!
우리 2019년도 영원히 함께
감사합니다 사랑해",기쁨,,
"?kim nayoung ? 김나영
ⓒpredebut ♡",X,,
"[팟빵] 사씨남정기 234회 황교안, 김나영, 탁현민, 고민정, 손석희, 김웅, 이명박, 전광훈까지 스캔한 사씨들",X,,
"이별했을 때 들으면 공감되는 노래

케이시-사진첩
마마무-따끔, just
헤이즈-괜찮냐고
아이유-이런 엔딩
데이식스-놓아 놓아 놓아
빅뱅-IF YOU
권진아-끝
엠씨더맥스-아스라이
김나영-어땠을까
가비앤제이-좋겠다
다비치-오늘따라 보고싶어서 그래
위너-컬러링
주니엘-나쁜사람
멜로디데이-어떤안녕",X,,
"방송인 김나영씨가 유튜브 채널을 통해 직접 이혼을 발표했다 : ""온전히 믿었던 남편과 신뢰가 깨져서, 더이상은 함께할 수 없기에, 두 아들과 새로운 삶을 시작하려 합니다""",중립,,
""" 서로가 아름답도록 만든 밤이
  그리워져도 ""

오답(feat.이민혁), 김나영",슬픔,,
뒤에 김나영님 표정 내표정,중립,,
181125 여의도 팬싸,X,,
"방송인 김나영, 유튜브로 이혼 발표…""남편과 신뢰 깨져""


방송인 김나영(38)이 29일 자신의 유튜브 채널 '김나영의 노필터티비'를 통해 이혼을 발표했습니다",중립,,
김나영 이혼 김나영 남편,중립,,
190107 설특집 아육대 프리뷰,중립,,
"190107 아육대 프리뷰

공주님 오늘 예뻐요; 귀여워
이따 계주 화이팅~
조심해!!!",기쁨,,
"181231 2018 MBC 가요대제전 구구단 cut 12

 무대 ending",중립,,
와 김나영사진에 강미나같이나왔는데 왤케이뻐,기쁨,,
[풀버전] 젤리피쉬 강미나 김나영 김세정 - ♬Something New,중립,,
"190106 WKBL올스타전 축하공연 프리뷰 3

김나영 덕분에 농구도 직관하러와보네",중립,,
"190107 아육대 프리뷰

나영여신님 오늘 최고이야~~~
잘했어요. 수고했어요!
사랑해",기쁨,,
20181116,X,,
"그때 그랬었더라면,
한발 더 물러섰더라면 네가 나의 곁에 있을까
그때 그랬다면 어땠을까

김나영-어땠을까",중립,,
"aussi quand j’y pense, ce drama qu’est-ce qu’il etait beau, mais vraiment quel traumatisme par contre...

[MV] Kim NaYoung(김나영) _ Say Goodbye(가슴이 말해) (Uncontrollably Fond(함부로 애틋하...",X,,
I liked a,X,,
我喜歡一部,X,,
어떡함....? 진짜 김나영 너무 설레게 생겼는데 진짜ㅠㅜ? 사실 금발파였는데 흑발 걍 ㅈㄴ.....아니 걍.....아니 어케 말을해야할지도 모르겠어 지금,기쁨,,
